Atomic Size Difference,V,Pauli Electronegativity Difference,VEC,Mixing Entropy,Hardness
0.022306204,12.26646999,2.0125,5.625,10.98247303,9.649333333
0.022306204,12.26646999,2.0125,5.625,10.98247303,10.14233333
0.02250373,12.65739093,1.7975,5.375,10.98247303,6.069666667
0.02250373,12.65739093,1.7975,5.375,10.98247303,5.923
0.02250373,12.65739093,1.7975,5.375,10.98247303,6.222
0.022306204,12.26646999,2.0125,5.625,10.98247303,8.597333333
0.02250373,12.65739093,1.7975,5.375,10.98247303,6.591333333
0.02250373,12.65739093,1.7975,5.375,10.98247303,6.476333333
0.02319157,12.46193046,1.8925,5.5,10.98247303,7.815333333
0.02319157,12.46193046,1.8925,5.5,10.98247303,9.467333333
0.022306204,12.26646999,2.0125,5.625,10.98247303,8.313
0.02319157,12.46193046,1.8925,5.5,10.98247303,7.339333333
0.02319157,12.46193046,1.8925,5.5,10.98247303,7.553
0.022306204,12.26646999,2.0125,5.625,10.98247303,9.541666667
0.022420186,12.26646999,2,5.625,10.98247303,9.511
0.022420186,12.26646999,2,5.625,10.98247303,10.151
0.02319157,12.46193046,1.8925,5.5,10.98247303,8.117
0.022420186,12.26646999,2,5.625,10.98247303,8.714333333
0.022420186,12.26646999,2,5.625,10.98247303,9.833333333
0.020041595,12.07100952,2.1075,5.75,10.08550264,10.52033333
0.022420186,12.26646999,2,5.625,10.98247303,10.18166667
0.020041595,12.07100952,2.1075,5.75,10.08550264,10.95266667
0.020041595,12.07100952,2.1075,5.75,10.08550264,11.47133333
0.020041595,12.07100952,2.1075,5.75,10.08550264,11.24166667
0.022570018,12.65739093,1.785,5.375,10.08550264,7.316666667
0.022570018,12.65739093,1.785,5.375,10.08550264,6.457
0.022570018,12.65739093,1.785,5.375,10.08550264,6.427666667
0.022570018,12.65739093,1.785,5.375,10.08550264,6.660333333
0.020041595,12.07100952,2.1075,5.75,10.08550264,10.74933333
0.022570018,12.65739093,1.785,5.375,10.08550264,6.991666667
0.022570018,12.65739093,1.785,5.375,10.08550264,6.452
0.020041595,12.07100952,2.1075,5.75,10.08550264,10.556
0.019676139,12.88385944,1.7525,5.25,8.92592884,3.653666667
0.019676139,12.88385944,1.7525,5.25,8.92592884,3.736333333
0.019726222,12.88385944,1.74,5.25,10.08550264,3.434
0.019676139,12.88385944,1.7525,5.25,8.92592884,3.827666667
0.019726222,12.88385944,1.74,5.25,10.08550264,3.704
0.021902506,12.68839897,1.8475,5.375,10.08550264,4.22
0.019676139,12.88385944,1.7525,5.25,8.92592884,4.776333333
0.019676139,12.88385944,1.7525,5.25,8.92592884,4.602
0.019726222,12.88385944,1.74,5.25,10.08550264,4.756333333
0.021902506,12.68839897,1.8475,5.375,10.08550264,4.029333333
0.021902506,12.68839897,1.8475,5.375,10.08550264,4.249333333
0.019676139,12.88385944,1.7525,5.25,8.92592884,4.273666667
0.019726222,12.88385944,1.74,5.25,10.08550264,4.342
0.019726222,12.88385944,1.74,5.25,10.08550264,4.721666667
0.021902506,12.68839897,1.8475,5.375,10.08550264,5.019
0.019726222,12.88385944,1.74,5.25,10.08550264,4.296333333
0.019775764,12.88385944,1.7275,5.25,10.43865732,4.419333333
0.019775764,12.88385944,1.7275,5.25,10.43865732,4.352666667
0.021902506,12.68839897,1.8475,5.375,10.08550264,4.847666667
0.019775764,12.88385944,1.7275,5.25,10.43865732,4.75
0.021902506,12.68839897,1.8475,5.375,10.08550264,4.460666667
0.021969972,12.68839897,1.835,5.375,10.98247303,4.685
0.019775764,12.88385944,1.7275,5.25,10.43865732,5.538666667
0.021969972,12.68839897,1.835,5.375,10.98247303,5.449
0.021969972,12.68839897,1.835,5.375,10.98247303,5.902
0.022645694,12.4929385,1.9425,5.5,10.43865732,6.279
0.021969972,12.68839897,1.835,5.375,10.98247303,6.615666667
0.022645694,12.4929385,1.9425,5.5,10.43865732,7.916333333
0.022645694,12.4929385,1.9425,5.5,10.43865732,6.604666667
0.019775764,12.88385944,1.7275,5.25,10.43865732,5.367666667
0.019775764,12.88385944,1.7275,5.25,10.43865732,5.340666667
0.021969972,12.68839897,1.835,5.375,10.98247303,5.836666667
0.022645694,12.4929385,1.9425,5.5,10.43865732,6.817
0.022036848,12.68839897,1.8225,5.375,10.98247303,6.839333333
0.01982477,12.88385944,1.715,5.25,10.08550264,5.293333333
0.022036848,12.68839897,1.8225,5.375,10.98247303,6.354
0.022036848,12.68839897,1.8225,5.375,10.98247303,6.240333333
0.022733379,12.4929385,1.93,5.5,10.98247303,7.101666667
0.022645694,12.4929385,1.9425,5.5,10.43865732,7.122
0.01982477,12.88385944,1.715,5.25,10.08550264,5.378666667
0.022036848,12.68839897,1.8225,5.375,10.98247303,6.296333333
0.022036848,12.68839897,1.8225,5.375,10.98247303,6.324
0.022733379,12.4929385,1.93,5.5,10.98247303,7.137333333
0.022645694,12.4929385,1.9425,5.5,10.43865732,8.542
0.022036848,12.68839897,1.8225,5.375,10.98247303,7.25
0.022733379,12.4929385,1.93,5.5,10.98247303,8.575666667
0.022733379,12.4929385,1.93,5.5,10.98247303,7.051
0.022010482,12.29747803,2.0375,5.625,10.08550264,8.750666667
0.01982477,12.88385944,1.715,5.25,10.08550264,5.66
0.022733379,12.4929385,1.93,5.5,10.98247303,7.629333333
0.022733379,12.4929385,1.93,5.5,10.98247303,7.584666667
0.022010482,12.29747803,2.0375,5.625,10.08550264,8.38
0.022010482,12.29747803,2.0375,5.625,10.08550264,9.779666667
0.022010482,12.29747803,2.0375,5.625,10.08550264,10.19166667
0.022010482,12.29747803,2.0375,5.625,10.08550264,8.644333333
0.01982477,12.88385944,1.715,5.25,10.08550264,5.641
0.01982477,12.88385944,1.715,5.25,10.08550264,5.390333333
0.01982477,12.88385944,1.715,5.25,10.08550264,5.279
0.022010482,12.29747803,2.0375,5.625,10.08550264,8.850666667
0.022103141,12.68839897,1.81,5.375,10.08550264,7.621333333
0.022103141,12.68839897,1.81,5.375,10.08550264,7.231333333
0.022103141,12.68839897,1.81,5.375,10.08550264,7.127333333
0.019873245,12.88385944,1.7025,5.25,8.92592884,5.300333333
0.022103141,12.68839897,1.81,5.375,10.08550264,6.933
0.022103141,12.68839897,1.81,5.375,10.08550264,6.985
0.022820345,12.4929385,1.9175,5.5,10.43865732,7.947
0.022103141,12.68839897,1.81,5.375,10.08550264,7.793
0.022820345,12.4929385,1.9175,5.5,10.43865732,9.461666667
0.022820345,12.4929385,1.9175,5.5,10.43865732,7.756333333
0.022124495,12.29747803,2.025,5.625,10.08550264,9.277666667
0.019873245,12.88385944,1.7025,5.25,8.92592884,5.440666667
0.022820345,12.4929385,1.9175,5.5,10.43865732,7.561333333
0.022820345,12.4929385,1.9175,5.5,10.43865732,7.688
0.022820345,12.4929385,1.9175,5.5,10.43865732,7.484666667
0.022124495,12.29747803,2.025,5.625,10.08550264,8.693666667
0.022124495,12.29747803,2.025,5.625,10.08550264,9.844
0.022124495,12.29747803,2.025,5.625,10.08550264,10.23433333
0.022124495,12.29747803,2.025,5.625,10.08550264,8.893666667
0.019873245,12.88385944,1.7025,5.25,8.92592884,5.893
0.022124495,12.29747803,2.025,5.625,10.08550264,8.792666667
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.24733333
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.53233333
0.019812651,12.10201756,2.1325,5.75,8.92592884,12.06433333
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.91133333
0.019812651,12.10201756,2.1325,5.75,8.92592884,10.966
0.019873245,12.88385944,1.7025,5.25,8.92592884,6.074
0.019873245,12.88385944,1.7025,5.25,8.92592884,5.598333333
0.019873245,12.88385944,1.7025,5.25,8.92592884,5.221666667
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.42566667
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.52766667
0.019812651,12.10201756,2.1325,5.75,8.92592884,12.00266667
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.811
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.39766667
0.019812651,12.10201756,2.1325,5.75,8.92592884,10.90233333
0.019812651,12.10201756,2.1325,5.75,8.92592884,11.50733333
0.031619299,12.53101203,1.8592,4.92,9.756304285,3.276
0.027375033,12.2786902,1.9224,5.44,9.756304285,5.633666667
0.031382475,12.32397521,1.9904,5.24,9.756304285,5.161666667
0.031619299,12.53101203,1.8592,4.92,9.756304285,3.276
0.031747701,12.25150529,2.0128,5.28,9.756304285,4.839666667
0.032594566,12.45854211,1.8816,4.96,9.756304285,3.182666667
0.027375033,12.2786902,1.9224,5.44,9.756304285,5.633666667
0.03316906,12.31683936,1.876,5.1,9.923720203,2.539666667
0.026513382,12.39775045,1.894,5.4,9.923720203,7.253333333
0.02395415,11.92864532,2.122,5.7,9.923720203,9.842333333
0.032594566,12.45854211,1.8816,4.96,9.756304285,3.182666667
0.031747701,12.25150529,2.0128,5.28,9.756304285,4.839666667
0.032308094,12.39125866,1.936,5.1,9.923720203,2.996333333
0.02395415,11.92864532,2.122,5.7,9.923720203,9.845333333
0.026513382,12.39775045,1.894,5.4,9.923720203,6.441333333
0.03316906,12.31683936,1.876,5.1,9.923720203,2.535333333
0.027375033,12.2786902,1.9224,5.44,9.756304285,5.741333333
0.025976683,12.22693099,1.9552,5.52,9.756304285,6.675666667
0.032594566,12.45854211,1.8816,4.96,9.756304285,3.858666667
0.032594566,12.45854211,1.8816,4.96,9.756304285,3.855
0.031747701,12.25150529,2.0128,5.28,9.756304285,5.402333333
0.0240096,12.87697879,1.7088,4.88,9.756304285,2.385333333
0.026364389,12.37791594,2.0024,5.44,9.756304285,5.833666667
0.029838638,12.39450455,1.915,5.25,11.52628874,3.239
0.029838638,12.39450455,1.915,5.25,11.52628874,3.989
0.02945008,12.21441171,1.964,5.4,11.07634908,6.115666667
0.02945008,12.21441171,1.964,5.4,11.07634908,6.626
0.02945008,12.21441171,1.964,5.4,11.07634908,5.844333333
0.027438652,12.57676133,1.852,5.2,11.07634908,2.822666667
0.027438652,12.57676133,1.852,5.2,11.07634908,4.458
0.027438652,12.57676133,1.852,5.2,11.07634908,3.055666667
0.028981693,12.26402458,2.004,5.4,11.07634908,6.603666667
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,5.459666667
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,5.661666667
0.028115473,12.39630782,1.90333338,5.333333,11.05541967,4.457666667
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,8.302
0.031774255,12.35135739,1.89333342,5.166667,11.05541967,3.149
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,6.808
0.028115473,12.39630782,1.90333338,5.333333,11.05541967,4.519
0.025489165,12.69827793,1.81000202,5.166672,10.33033481,3.42
0.028396461,12.6533142,1.80000046,5.000001,11.05541967,5.389
0.027646365,12.43765171,1.93666658,5.333333,11.05541967,4.700666667
0.031300819,12.39270129,1.92666662,5.166667,11.05541967,3.101333333
0.027787652,12.17705054,2.0633351,5.500005,10.33033481,6.692
0.027787652,12.17705054,2.0633351,5.500005,10.33033481,5.358333333
0.027787652,12.17705054,2.0633351,5.500005,10.33033481,7.597333333
0.031774255,12.35135739,1.89333342,5.166667,11.05541967,2.294666667
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.281666667
0.028396461,12.6533142,1.80000046,5.000001,11.05541967,4.186333333
0.027646365,12.43765171,1.93666658,5.333333,11.05541967,3.979333333
0.027646365,12.43765171,1.93666658,5.333333,11.05541967,5.172333333
0.031300819,12.39270129,1.92666662,5.166667,11.05541967,3.680666667
0.027787652,12.17705054,2.0633351,5.500005,10.33033481,6.715666667
0.028396461,12.6533142,1.80000046,5.000001,11.05541967,4.974
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,7.958333333
0.031774255,12.35135739,1.89333342,5.166667,11.05541967,4.8
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,8.389
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,7.997666667
0.028115473,12.39630782,1.90333338,5.333333,11.05541967,6.264666667
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.358666667
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,8.404333333
0.028115473,12.39630782,1.90333338,5.333333,11.05541967,6.334333333
0.031774255,12.35135739,1.89333342,5.166667,11.05541967,4.492333333
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.521
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.381333333
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.592333333
0.028115473,12.39630782,1.90333338,5.333333,11.05541967,6.272
0.031774255,12.35135739,1.89333342,5.166667,11.05541967,2.254333333
0.028471168,12.0943625,1.9966685,5.500005,10.33033481,6.782666667
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,7.321666667
0.02813526,12.1356949,2.02999954,5.499999,11.05541967,8.773333333
0.025489165,12.69827793,1.81000202,5.166672,10.33033481,1.798
0.027373903,12.0085908,2.02000014,5.571429,9.592736062,7.806666667
0.027373903,12.0085908,2.02000014,5.571429,9.592736062,7.999
0.02791599,12.2674002,1.93999806,5.428566,10.61784771,7.375666667
0.02791599,12.2674002,1.93999806,5.428566,10.61784771,7.320666667
0.031586211,12.22887115,1.93142664,5.285709,10.61784771,6.481666667
0.027118339,12.04401703,2.04856938,5.571423,10.61784771,8.312666667
0.027118339,12.04401703,2.04856938,5.571423,10.61784771,8.429666667
0.027118339,12.04401703,2.04856938,5.571423,10.61784771,7.776
0.031586211,12.22887115,1.93142664,5.285709,10.61784771,6.461
0.02791599,12.2674002,1.93999806,5.428566,10.61784771,6.386333333
0.026804194,12.5262211,1.85999814,5.285709,10.61784771,5.181
0.026804194,12.5262211,1.85999814,5.285709,10.61784771,5.022333333
0.026804194,12.5262211,1.85999814,5.285709,10.61784771,4.465333333
0.029826883,12.48769205,1.85142672,5.142852,11.23935075,3.61
0.027568342,12.30283793,1.96856946,5.428566,11.23935075,6.755666667
0.027373903,12.0085908,2.02000014,5.571429,9.592736062,7.782666667
0.029826883,12.48769205,1.85142672,5.142852,11.23935075,6.120333333
0.027568342,12.30283793,1.96856946,5.428566,11.23935075,7.495333333
0.032192266,12.449163,1.8428553,4.999995,10.61784771,5.175333333
0.032192266,12.449163,1.8428553,4.999995,10.61784771,4.794666667
0.031234716,12.26430888,1.95999804,5.285709,11.23935075,4.432
0.026854434,12.07945476,2.07714078,5.571423,10.61784771,8.641333333
0.031234716,12.26430888,1.95999804,5.285709,11.23935075,5.625333333
0.029826883,12.48769205,1.85142672,5.142852,11.23935075,3.480333333
0.026854434,12.07945476,2.07714078,5.571423,10.61784771,8.876
0.031234716,12.26430888,1.95999804,5.285709,11.23935075,6.174333333
0.026854434,12.07945476,2.07714078,5.571423,10.61784771,8.794666667
0.023883616,12.78505531,1.77999982,5.142857,9.592736062,2.939333333
0.026385825,12.74651295,1.7714268,4.999995,10.61784771,2.484666667
0.026385825,12.74651295,1.7714268,4.999995,10.61784771,1.735666667
0.026344492,12.56165883,1.88856954,5.285709,10.61784771,5.041
0.028256454,12.7079839,1.76285538,4.857138,10.61784771,1.965666667
0.028256454,12.7079839,1.76285538,4.857138,10.61784771,2.629
0.026344492,12.56165883,1.88856954,5.285709,10.61784771,4.055333333
0.026344492,12.56165883,1.88856954,5.285709,10.61784771,4.461333333
0.026385825,12.74651295,1.7714268,4.999995,10.61784771,2.839666667
0.029368822,12.52312978,1.87999812,5.142852,11.23935075,3.853666667
0.027210687,12.33827566,1.99714086,5.428566,10.61784771,7.682
0.032192266,12.449163,1.8428553,4.999995,10.61784771,4.552333333
0.029623143,12.66946788,1.7542855,4.714285,9.592736062,3.072333333
0.029623143,12.66946788,1.7542855,4.714285,9.592736062,2.596666667
0.031726947,12.48460072,1.8714267,4.999995,10.61784771,4.812666667
0.031726947,12.48460072,1.8714267,4.999995,10.61784771,4.802
0.029368822,12.52312978,1.87999812,5.142852,11.23935075,4.774333333
0.027210687,12.33827566,1.99714086,5.428566,10.61784771,6.899333333
0.026581958,12.11490423,2.10571454,5.571429,9.592736062,8.7
0.027210687,12.33827566,1.99714086,5.428566,10.61784771,6.883
0.030874422,12.29974661,1.98856944,5.285709,10.61784771,5.494
0.030874422,12.29974661,1.98856944,5.285709,10.61784771,6.389
0.030874422,12.29974661,1.98856944,5.285709,10.61784771,5.297
0.029623143,12.66946788,1.7542855,4.714285,9.592736062,2.117333333
0.031726947,12.48460072,1.8714267,4.999995,10.61784771,3.919666667
0.026302166,11.94427244,2.0375,5.625,8.92592884,6.707666667
0.027378624,12.17074095,1.9675,5.5,10.08550264,5.491666667
0.027378624,12.17074095,1.9675,5.5,10.08550264,5.642333333
0.031002862,12.137028,1.96,5.375,10.08550264,4.357333333
0.027378624,12.17074095,1.9675,5.5,10.08550264,5.272
0.026099779,11.97528048,2.0625,5.625,10.08550264,7.496
0.026099779,11.97528048,2.0625,5.625,10.08550264,7.167
0.026302166,11.94427244,2.0375,5.625,8.92592884,6.731
0.026302166,11.94427244,2.0375,5.625,8.92592884,6.857333333
0.027378624,12.17074095,1.9675,5.5,10.08550264,5.358666667
0.031002862,12.137028,1.96,5.375,10.08550264,5.227333333
0.031002862,12.137028,1.96,5.375,10.08550264,4.477
0.026099779,11.97528048,2.0625,5.625,10.08550264,6.993666667
0.026099779,11.97528048,2.0625,5.625,10.08550264,7.184333333
0.026302166,11.94427244,2.0375,5.625,8.92592884,7.788666667
0.026302166,11.94427244,2.0375,5.625,8.92592884,8.385
0.027378624,12.17074095,1.9675,5.5,10.08550264,5.483666667
0.027139991,12.39720946,1.8975,5.375,10.43865732,4.374
0.027139991,12.39720946,1.8975,5.375,10.43865732,4.682333333
0.027139991,12.39720946,1.8975,5.375,10.43865732,4.918
0.027139991,12.39720946,1.8975,5.375,10.43865732,4.913333333
0.027107416,12.20174899,1.9925,5.5,10.98247303,5.74
0.027107416,12.20174899,1.9925,5.5,10.98247303,7.263666667
0.030186895,12.36349651,1.89,5.25,10.98247303,4.570333333
0.030186895,12.36349651,1.89,5.25,10.98247303,4.295
0.030186895,12.36349651,1.89,5.25,10.98247303,4.204
0.030728178,12.16803604,1.985,5.375,10.98247303,4.645
0.027107416,12.20174899,1.9925,5.5,10.98247303,6.443666667
0.030728178,12.16803604,1.985,5.375,10.98247303,5.964333333
0.030728178,12.16803604,1.985,5.375,10.98247303,5.381666667
0.025891069,12.00628852,2.0875,5.625,10.43865732,7.527666667
0.025891069,12.00628852,2.0875,5.625,10.43865732,7.423333333
0.025891069,12.00628852,2.0875,5.625,10.43865732,8.470333333
0.025891069,12.00628852,2.0875,5.625,10.43865732,7.492333333
0.025891069,12.00628852,2.0875,5.625,10.43865732,7.327333333
0.02818222,12.58996502,1.82,5.125,10.98247303,4.563333333
0.025597702,12.62367798,1.8275,5.25,10.08550264,4.321666667
0.02818222,12.58996502,1.82,5.125,10.98247303,3.664666667
0.029838638,12.39450455,1.915,5.25,11.52628874,3.620666667
0.029838638,12.39450455,1.915,5.25,11.52628874,5.004
0.025675894,12.03729657,2.1125,5.625,10.08550264,7.437333333
0.022537991,12.85014649,1.7575,5.125,8.92592884,1.376
0.022537991,12.85014649,1.7575,5.125,8.92592884,2.717666667
0.022537991,12.85014649,1.7575,5.125,8.92592884,2.022666667
0.022537991,12.85014649,1.7575,5.125,8.92592884,1.805666667
0.022537991,12.85014649,1.7575,5.125,8.92592884,1.488333333
0.02515081,12.65468602,1.8525,5.25,10.08550264,3.26
0.02515081,12.65468602,1.8525,5.25,10.08550264,2.729666667
0.022537991,12.85014649,1.7575,5.125,8.92592884,3.434
0.024748409,12.81643354,1.75,5,10.08550264,3.436
0.024748409,12.81643354,1.75,5,10.08550264,1.780666667
0.02515081,12.65468602,1.8525,5.25,10.08550264,3.731666667
0.027740338,12.62097307,1.845,5.125,10.98247303,2.703666667
0.026439356,12.78272058,1.7425,4.875,10.43865732,1.768
0.027740338,12.62097307,1.845,5.125,10.98247303,1.847666667
0.026433911,12.45922555,1.9475,5.375,10.43865732,4.799666667
0.026439356,12.78272058,1.7425,4.875,10.43865732,1.709666667
0.026433911,12.45922555,1.9475,5.375,10.43865732,4.675333333
0.026433911,12.45922555,1.9475,5.375,10.43865732,5.201333333
0.029482478,12.4255126,1.94,5.25,10.98247303,4.486
0.026433911,12.45922555,1.9475,5.375,10.43865732,5.191666667
0.029482478,12.4255126,1.94,5.25,10.98247303,4.632
0.029482478,12.4255126,1.94,5.25,10.98247303,3.599333333
0.026543341,12.26376508,2.0425,5.5,10.08550264,5.780333333
0.02771162,12.74900763,1.735,4.75,10.08550264,4.014666667
0.029482478,12.4255126,1.94,5.25,10.98247303,4.176
0.026543341,12.26376508,2.0425,5.5,10.08550264,8.060666667
0.026543341,12.26376508,2.0425,5.5,10.08550264,5.410666667
0.02771162,12.74900763,1.735,4.75,10.08550264,3.694333333
0.026543341,12.26376508,2.0425,5.5,10.08550264,5.791333333
0.031434993,12.55354716,1.83,4.875,10.08550264,3.271
0.031434993,12.55354716,1.83,4.875,10.08550264,2.627
0.031946156,12.39179964,1.9325,5.125,10.43865732,3.295666667
0.031946156,12.39179964,1.9325,5.125,10.43865732,2.794666667
0.03015978,12.23005213,2.035,5.375,10.08550264,5.175
0.03015978,12.23005213,2.035,5.375,10.08550264,4.720333333
0.0254541,12.06830461,2.1375,5.625,8.92592884,7.982
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.266333333
0.0254541,12.06830461,2.1375,5.625,8.92592884,9.432333333
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.741333333
0.028626332,12.71529467,1.7275,4.625,8.92592884,0.946666667
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.006666667
0.0254541,12.06830461,2.1375,5.625,8.92592884,9.268333333
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.420666667
0.0254541,12.06830461,2.1375,5.625,8.92592884,7.995
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.934
0.0254541,12.06830461,2.1375,5.625,8.92592884,8.184666667
0.023104619,12.46193046,1.905,5.5,11.52628874,7.387333333
0.023104619,12.46193046,1.905,5.5,11.52628874,7.162666667
0.023104619,12.46193046,1.905,5.5,11.52628874,6.361333333
0.023104619,12.46193046,1.905,5.5,11.52628874,8.584333333
0.023104619,12.46193046,1.905,5.5,11.52628874,9.293666667
0.029838638,12.39450455,1.915,5.25,11.52628874,3.239
0.029838638,12.39450455,1.915,5.25,11.52628874,3.989
0.029838638,12.39450455,1.915,5.25,11.52628874,3.620666667
0.029838638,12.39450455,1.915,5.25,11.52628874,6.848
0.029838638,12.39450455,1.915,5.25,11.52628874,5.004
0.027505785,12.57676133,1.832,5.2,13.38160682,4.006333333
0.027505785,12.57676133,1.832,5.2,13.38160682,3.884
0.027505785,12.57676133,1.832,5.2,13.38160682,4.321666667
0.027505785,12.57676133,1.832,5.2,13.38160682,3.430666667
